Input Query,Input Expected Name,Actual Product Name,Input Expected SKU,Actual SKU,Input Expected Position,Actual Position,Position Match,First Page Count,First Page Coverage %
"123 block","3M 7010410822 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Fine Grade 180 Grit Block Sanding Sponge","3M 7100170037 | Pro Grade Precision 1"" Thickness x 4-1/2"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","45037274","45035276","98","97","Mismatch","8 of 24","33.3%"
"123 block","STM 333548 | 1/2"" Size x 3/8-16"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","3M 7010410803 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 220 Grit Block Sanding Sponge","50034320","45037273","99","81","Mismatch","8 of 24","33.3%"
"123 block","STM 333551 | 9/16"" Size x 1/2-13"" Thread 50 Pieces Fixture Clamp Step Block & Clamp Set","3M 7100170054 | Pro Grade Precision 1"" Thickness x 3-3/4"" Width x 2-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","50034323","45035277","100","82","Mismatch","8 of 24","33.3%"
"123 block","","3M 7100170030 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Fine Grade 180 Grit Sanding Block Sponge","","45035273","101","","","8 of 24","33.3%"
"123 block","","3M 7100170029 | Pro Grade Precision 1"" Thickness x 2-1/2"" Width x 4-1/2"" OAL Extra Coarse Grade 36 Grit Sanding Block Sponge","","45057683","102","","","8 of 24","33.3%"
"123 block","","Carr Lane CLR-1546-105B | M20 x 30 Thread x 25.00mm Stroke x 100.00mm Width x 75.00mm Depth x 100.00mm Height Block Cylinders - Double Acting","","70035129","103","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-BB | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007789","104","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-BB | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007790","105","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-BB | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Bright Blue","","93007791","106","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-LG | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007820","107","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-LG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007821","108","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-LG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Light Gray","","93007822","109","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1500-1001IL-MB8-BBT-DG | 56-1/2"" Width x 33-1/2"" Height x 22-1/2"" Depth 10 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007851","110","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1301IL-MB8-BBT-DG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 13 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007852","111","","","8 of 24","33.3%"
"123 block","","Champion Tool Storage DWS1800-1401IL-MB8-BBT-DG | 56-1/2"" Width x 39-3/8"" Height x 22-1/2"" Depth 14 Drawer Powder Coated Steel Modular Drawer With Butcher Block - Dark Gray","","93007853","112","","","8 of 24","33.3%"


"3 jaw chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440504 | 3"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034538","50034538","1","1","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440505 | 4"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034539","50034539","2","2","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440510 | 5"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034540","50034540","3","3","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440515 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034541","50034541","4","4","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440520 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034542","50034542","5","5","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440525 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034543","50034543","6","6","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440530 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440530 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034544","50034544","7","7","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440710 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034545","50034545","8","8","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440715 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034546","50034546","9","9","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440720 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034547","50034547","10","10","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440725 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034548","50034548","11","11","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440730 | 16"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440730 | 16"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034549","50034549","12","12","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440910 | 6"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034551","50034551","13","13","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440920 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034552","50034552","14","14","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440930 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440930 | 8"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034554","50034554","15","15","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440940 | 10"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034555","50034555","16","16","Match","24 of 24","100.0%"
"3 jaw chuck","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","STM 4440950 | 12"" Size 3 Jaw Cast Iron Manual Lathe Chuck","50034556","50034556","17","17","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL12-A11 | 12"" 3 Jaw Power Chuck A-11 Mount","50000082","50000082","18","18","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL12-A6 | 12"" 3 Jaw Power Chuck A-6 Mount","50000083","50000083","19","19","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL12-A8 | 12"" 3 Jaw Power Chuck A-8 Mount","50000084","50000084","20","20","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL15-A11 | 15"" 3 Jaw Power Chuck A-11 Mount","50000085","50000085","21","21","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL15-A8 | 15"" 3 Jaw Power Chuck A-8 Mount","50000086","50000086","22","22","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL18-A11 | 18"" 3 Jaw Power Chuck A-11 Mount","50000087","50000087","23","23","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL21-A11 | 21"" 3 Jaw Power Chuck A-11 Mount","50000090","50000090","24","24","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL21-A15 | 21"" 3 Jaw Power Chuck A-15 Mount","Pratt Burnerd America ATL21-A15 | 21"" 3 Jaw Power Chuck A-15 Mount","50000091","50000091","25","25","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL24-A11 | 24"" 3 Jaw Power Chuck A-11 Mount","Pratt Burnerd America ATL24-A11 | 24"" 3 Jaw Power Chuck A-11 Mount","50000092","50000092","26","26","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL24-A15 | 24"" 3 Jaw Power Chuck A-15 Mount","Pratt Burnerd America ATL24-A15 | 24"" 3 Jaw Power Chuck A-15 Mount","50000093","50000093","27","27","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL6-A5 | 6"" 3 Jaw Power Chuck A-5 Mount","Pratt Burnerd America ATL6-A5 | 6"" 3 Jaw Power Chuck A-5 Mount","50000095","50000095","28","28","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL8-A5 | 8"" 3 Jaw Power Chuck A-5 Mount","Pratt Burnerd America ATL8-A5 | 8"" 3 Jaw Power Chuck A-5 Mount","50000096","50000096","29","29","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL8-A6 | 8"" 3 Jaw Power Chuck A-6 Mount","50000097","50000097","30","30","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","Pratt Burnerd America ATL10-A6 | 10"" 3 Jaw Power Chuck A-6 Mount","50000080","50000080","31","31","Match","24 of 24","100.0%"
"3 jaw chuck","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","Pratt Burnerd America ATL10-A8 | 10"" 3 Jaw Power Chuck A-8 Mount","50000081","50000081","32","32","Match","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47700 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw M14-1 Hardened","All Industrial 47766 | Self-Centering Lathe Chuck Plain Back 5"" 3-Jaw Hardened","50000121","50000129","33","35","Mismatch","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47702 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 1/2""-20 Hardened","All Industrial 47760 | Self-Centering Lathe Chuck Plain Back 4"" 3-Jaw Hardened","50000122","50000128","34","36","Mismatch","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47704 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 3/4""-16 Hardened","All Industrial 47700 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw M14-1 Hardened","50000123","50000121","35","37","Mismatch","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47766 | Self-Centering Lathe Chuck Plain Back 5"" 3-Jaw Hardened","All Industrial 47702 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 1/2""-20 Hardened","50000129","50000122","36","33","Mismatch","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47770 | Self-Centering Lathe Chuck Plain Back 6"" 3-Jaw D1-3 Hardened","All Industrial 47704 | Self-Centering Lathe Chuck Plain Back 2"" 3-Jaw 3/4""-16 Hardened","50000130","50000123","37","38","Mismatch","24 of 24","100.0%"
"3 jaw chuck","All Industrial 47760 | Self-Centering Lathe Chuck Plain Back 4"" 3-Jaw Hardened","All Industrial 47770 | Self-Centering Lathe Chuck Plain Back 6"" 3-Jaw D1-3 Hardened","50000128","50000130","38","34","Mismatch","24 of 24","100.0%"
"3 jaw chuck","Royal Products 73120 | Albrecht 3 MT Shank Type x 1/32"" - 1/2"" Capacity Classic-Plus Keyless Drill Chuck with Integral Shank and Diamond-Coated Jaw","Royal Products 73120 | Albrecht 3 MT Shank Type x 1/32"" - 1/2"" Capacity Classic-Plus Keyless Drill Chuck with Integral Shank and Diamond-Coated Jaw","55048400","55048400","39","39","Match","24 of 24","100.0%"
"3 jaw chuck","Kurt MX350-235-35 | MAXLOCK 0.230"" x 3.5"" Jaw Plate For MX350 Vise","Colton Industrial Tools 30008 | 1/8"" - 3/4"" Capacity Heavy-Duty Ball Bearing Keyed Chuck 4JT Taper Mount TiN Coated Jaws","55002224","55026407","40","No Record Found For Expected SKU :- 55002224","Not Match","24 of 24","100.0%"
"3 jaw chuck","Kurt DJ3.5AL-JAWKIT | 3.5000"" Jaw Width x 4.0000"" Overall Width DoveLock Alum Jaw Set","Lyndex-Nikken B4007-0100-3.50 | BT40 Collet Chuck","50002622","55090481","41","No Record Found For Expected SKU :- 50002622","Not Match","24 of 24","100.0%"
"3 jaw chuck","Colton Industrial Tools 30008 | 1/8"" - 3/4"" Capacity Heavy-Duty Ball Bearing Keyed Chuck 4JT Taper Mount TiN Coated Jaws","Lyndex-Nikken B4007-0200-3.00 | BT40 Collet Chuck","55026407","55090483","42","40","Mismatch","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505019 | SC 3/4 SPR 1/4 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B4007-0300-3.00 | BT40 Collet Chuck","23023282","55090484","43","No Record Found For Expected SKU :- 23023282","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505384 | SC 3/4 SEAL 3/8 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B4007-0750-3.00 | BT40 Collet Chuck","23023279","55090485","44","No Record Found For Expected SKU :- 23023279","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505020 | SC 3/4 SPR 5/16 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B4007-1000-3.50 | BT40 Collet Chuck","23023284","55090486","45","No Record Found For Expected SKU :- 23023284","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505383 | SC 3/4 SEAL 5/16 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B5007-1000-3.50 | BT50 Collet Chuck","23123500","55090498","46","No Record Found For Expected SKU :- 23123500","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505385 | SC 3/4 SEAL 7/16 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C4007-0100-3.50 | CAT40 Collet Chuck","23123501","55090885","47","No Record Found For Expected SKU :- 23123501","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505024 | SC 3/4 SPR 5/8 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C4007-0200-3.00 | CAT40 Collet Chuck","23023285","55090887","48","No Record Found For Expected SKU :- 23023285","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4504897 | SC 1-1/4 SEAL 3/4 2.835"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C4007-0300-3.00 | CAT40 Collet Chuck","23023267","55090888","49","No Record Found For Expected SKU :- 23023267","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505381 | SC 3/4 SEAL 1/2 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C4007-0750-3.00 | CAT40 Collet Chuck","23023278","55090889","50","No Record Found For Expected SKU :- 23023278","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4504317 | SC 1-1/4 SPR 3/4 2.835"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C4007-1000-3.50 | CAT40 Collet Chuck","23023274","55090891","51","No Record Found For Expected SKU :- 23023274","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505386 | SC 3/4 SEAL 5/8 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken C5007-1000-3.50 | CAT50 Collet Chuck","23023280","55091039","52","No Record Found For Expected SKU :- 23023280","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4504314 | SC 1-1/4 SPR 3/8 2.835"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken N3007-0180-3.00 | NMTB30 Collet Chuck","23023275","55093193","53","No Record Found For Expected SKU :- 23023275","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4504895 | SC 1-1/4 SEAL 3/8 2.835"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B3007-0100-3.00 | DA100 Collet Chuck","23023268","55090460","54","No Record Found For Expected SKU :- 23023268","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505382 | SC 3/4 SEAL 1/4 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B3007-0180-3.00 | DA180 Collet Chuck","23123499","55090461","55","No Record Found For Expected SKU :- 23123499","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505022 | SC 3/4 SPR 7/16 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B3007-0200-3.00 | DA200 Collet Chuck","23123451","55090462","56","No Record Found For Expected SKU :- 23123451","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505021 | SC 3/4 SPR 3/8 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B3007-0300-3.00 | DA300 Collet Chuck","23023283","55090463","57","No Record Found For Expected SKU :- 23023283","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505023 | SC 3/4 SPR 1/2 2.362"" OAL Steel Round Milling Chuck Collet","Lyndex-Nikken B3007-1000-3.94 | TG100 Collet Chuck","23023281","55090465","58","No Record Found For Expected SKU :- 23023281","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4509540 | ADJC5ER32 2.7560"" Diameter x 50 Shank x 3.7400"" Body Length ER32 Collet Chuck Holder","Lyndex-Nikken K-3 | Drill Chuck Key","23017836","55091519","59","No Record Found For Expected SKU :- 23017836","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4506150 | ADJC6ER32 2.7560"" Diameter x 63 Shank x 3.5240"" Body Length ER32 Collet Chuck Holder","Lyndex-Nikken K3/4-MMC8C-100 | 3/4"" Shank Collet Chuck","23017837","50057800","60","No Record Found For Expected SKU :- 23017837","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501453 | CAT40ER40X4.000 2.4800"" Diameter x 40 Shank x 3-1/4"" Body Length ER40 Steel Collet Chuck Holder","Lyndex-Nikken NCAT40-C3/4-70UG-IDU | 3/4"" NCAT40 Milling Chuck","23122776","55091151","61","No Record Found For Expected SKU :- 23122776","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501491 | CAT50ER20X3.937 1.3490"" Diameter x 50 Shank x 3.1870"" Body Length ER20 Steel Collet Chuck Holder","Lyndex-Nikken 14N | #3 Size Drill Chuck","23018370","55095130","62","No Record Found For Expected SKU :- 23018370","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501492 | CAT50ER40X4.000 2.4800"" Diameter x 50 Shank x 3-1/4"" Body Length ER40 Steel Collet Chuck Holder","Parlec C40-30FS5C | 3"" Size Tapping Chuck","23122783","55011196","63","No Record Found For Expected SKU :- 23122783","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501606 | CAT40ER40X4.000B 2.4800"" Diameter x 40 Shank x 3-1/4"" Body Length ER40 Steel Collet Chuck Holder","Haimer 40.484.04.8 | CS12-3 SK40 Shrink-Fit Chuck","23122802","55015515","64","No Record Found For Expected SKU :- 23122802","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4545013 | GTI BT50 ER32 1.9690"" Diameter x 50 Shank x 3.0390"" Body Length ER32 Steel Collet Chuck Holder","ETP 681410-T | 3/4"" Connection Diameter Collet Chuck","23022124","55040541","65","No Record Found For Expected SKU :- 23022124","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561217 | HSKA63ER20X120 1.3390"" Diameter x 63 Shank x 3.7010"" Body Length ER20 Steel Collet Chuck Holder","GS Tooling 536528 | 3/8"" Capacity Drill Chuck","23124535","55039891","66","No Record Found For Expected SKU :- 23124535","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501495 | CAT50ER16X3.937 1.1020"" Diameter x 50 Shank x 3.1870"" Body Length ER16 Steel Collet Chuck Holder","GS Tooling 536530 | 3/8"" Capacity Drill Chuck","23018367","55039892","67","No Record Found For Expected SKU :- 23018367","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561432 | C5ER16X100 1.1020"" Diameter x 50 Shank x 3.1500"" Length ER16 Collet Chuck Holder","Lyndex-Nikken CAT40-HC0375-2.50 | 3/8"" Diameter CAT40 Hydraulic Chuck","23018160","55093151","68","No Record Found For Expected SKU :- 23018160","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501443 | CAT40ER20X3.937 1.3390"" Diameter x 40 Shank x 3.1870"" Body Length ER20 Steel Collet Chuck Holder","Lyndex-Nikken CAT40-HC0375-4.00 | 3/8"" Diameter CAT40 Hydraulic Chuck","23018316","55093150","69","No Record Found For Expected SKU :- 23018316","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501448 | CAT40ER16X3.937 1.1020"" Diameter x 40 Shank x 3.1870"" Body Length ER16 Steel Collet Chuck Holder","Lyndex-Nikken CAT40-HC0750-2.50 | 3/4"" Diameter CAT40 Hydraulic Chuck","23018314","55093147","70","No Record Found For Expected SKU :- 23018314","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501493 | CAT50ER50X4.000 3.0700"" Diameter x 50 Shank x 3-1/4"" Body Length ER50 Steel Collet Chuck Holder","Lyndex-Nikken CAT40-HC0750-4.00 | 3/4"" Diameter CAT40 Hydraulic Chuck","23122784","55093146","71","No Record Found For Expected SKU :- 23122784","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501555 | CAT40ER25X4.000 1.6540"" Diameter x 40 Shank x 3-1/4"" Body Length ER25 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC0375-5.00 | 3/8"" Diameter CAT50 Hydraulic Chuck","23018319","55093002","72","No Record Found For Expected SKU :- 23018319","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501560 | CAT50ER20X3.937B 1.3490"" Diameter x 50 Shank x 3.1870"" Body Length ER20 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC0500-3.50 | 1/2"" Diameter CAT50 Hydraulic Chuck","23122797","55093001","73","No Record Found For Expected SKU :- 23122797","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501608 | CAT50ER40X4.000B 2.4800"" Diameter x 50 Shank x 3-1/4"" Body Length ER40 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC0625-3.50 | 5/8"" Diameter CAT50 Hydraulic Chuck","23122803","55092999","74","No Record Found For Expected SKU :- 23122803","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501619 | CAT50ER25X4.000 1.6540"" Diameter x 50 Shank x 3-1/4"" Body Length ER25 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC0750-3.50 | 3/4"" Diameter CAT50 Hydraulic Chuck","23018373","55092998","75","No Record Found For Expected SKU :- 23018373","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4590216 | CAT50ER32X4.000 1.9680"" Diameter x 50 Shank x 3-1/4"" Body Length ER32 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC0750-5.00 | 3/4"" Diameter CAT50 Hydraulic Chuck","23018377","55092997","76","No Record Found For Expected SKU :- 23018377","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4505420 | BT40ER32X120 1.9680"" Diameter x 40 Shank x 3.6610"" Body Length ER32 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC1000-3.50 | 1"" Diameter CAT50 Hydraulic Chuck","23123510","55092996","77","No Record Found For Expected SKU :- 23123510","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4501451 | CAT40ER32X4.000 1.9680"" Diameter x 40 Shank x 3-1/4"" Body Length ER32 Steel Collet Chuck Holder","Lyndex-Nikken CAT50-HC1250-3.50 | 1-1/4"" Diameter CAT50 Hydraulic Chuck","23018323","55092994","78","No Record Found For Expected SKU :- 23018323","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561012 | HSKA63ER40X120 2.4800"" Diameter x 63 Shank x 3.7010"" Body Length ER40 Steel Collet Chuck Holder","Lyndex-Nikken HSK100A-HC0750-105 | 3/4"" Diameter H100 Hydraulic Chuck","23124467","55092390","79","No Record Found For Expected SKU :- 23124467","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561156 | HSKA100ER32X120 1.9690"" Diameter x 100 Shank x 3.5830"" Body Length ER32 Steel Collet Chuck Holder","Lyndex-Nikken HSK63A-HC0375-85 | 3/8"" Diameter H63 Hydraulic Chuck","23124523","55092295","80","No Record Found For Expected SKU :- 23124523","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561316 | HSKA40ER25X100 1.6540"" Diameter x 40 Shank x 3.1500"" Body Length ER25 Steel Collet Chuck Holder","Lyndex-Nikken HSK63A-HC0750-100 | 3/4"" Diameter H63 Hydraulic Chuck","23124580","55092293","81","No Record Found For Expected SKU :- 23124580","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561317 | HSKA40ER32X100 1.9690"" Diameter x 40 Shank x 3.1500"" Body Length ER32 Steel Collet Chuck Holder","Lyndex-Nikken K3/4-SZF10C-80 | 3/4"" Shank Drill Chuck Extension","23124581","55091516","82","No Record Found For Expected SKU :- 23124581","Not Match","24 of 24","100.0%"
"3 jaw chuck","Tungaloy 4561359 | C6ER25X100 1.6540"" Diameter x 63 Shank x 3.0710"" Length ER25 Collet Chuck Holder","Lyndex-Nikken K3/4-SZF16C-100 | 3/4"" Shank Drill Chuck Extension","23018216","55091515","83","No Record Found For Expected SKU :- 23018216","Not Match","24 of 24","100.0%"
